Publisher,Journal Title,eISSN,eISSN Link,Journal Website,Open Access Options,Embargo & Sharing Policy,APC Information,Notes
Wiley,Juvenile and Family Court Journal,1755-6988,https://portal.issn.org/resource/ISSN/1755-6988,https://onlinelibrary.wiley.com/journal/17556988,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,"Knee Surgery, Sports Traumatology, Arthroscopy",1433-7347,https://portal.issn.org/resource/ISSN/1433-7347,https://onlinelibrary.wiley.com/journal/14337347,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Knowledge and Process Management,1099-1441,https://portal.issn.org/resource/ISSN/1099-1441,https://onlinelibrary.wiley.com/journal/10991441,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Kyklos,1467-6435,https://portal.issn.org/resource/ISSN/1467-6435,https://onlinelibrary.wiley.com/journal/14676435,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,LABOUR,1467-9914,https://portal.issn.org/resource/ISSN/1467-9914,https://onlinelibrary.wiley.com/journal/14679914,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,"Lakes & Reservoirs: Science, Policy and Management for Sustainable Use",1440-1770,https://portal.issn.org/resource/ISSN/1440-1770,https://onlinelibrary.wiley.com/journal/14401770,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Language and Linguistics Compass,1749-818X,https://portal.issn.org/resource/ISSN/1749-818X,https://onlinelibrary.wiley.com/journal/1749818X,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Language Learning,1467-9922,https://portal.issn.org/resource/ISSN/1467-9922,https://onlinelibrary.wiley.com/journal/14679922,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Laser & Photonics Reviews,1863-8899,https://portal.issn.org/resource/ISSN/1863-8899,https://onlinelibrary.wiley.com/journal/18638899,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Lasers in Surgery and Medicine,1096-9101,https://portal.issn.org/resource/ISSN/1096-9101,https://onlinelibrary.wiley.com/journal/10969101,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Latin American Policy,2041-7373,https://portal.issn.org/resource/ISSN/2041-7373,https://onlinelibrary.wiley.com/journal/20417373,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Law & Policy,1467-9930,https://portal.issn.org/resource/ISSN/1467-9930,https://onlinelibrary.wiley.com/journal/14679930,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Leader to Leader,1531-5355,https://portal.issn.org/resource/ISSN/1531-5355,https://onlinelibrary.wiley.com/journal/15315355,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Legal and Criminological Psychology,2044-8333,https://portal.issn.org/resource/ISSN/2044-8333,https://onlinelibrary.wiley.com/journal/20448333,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Legislative Studies Quarterly,1939-9162,https://portal.issn.org/resource/ISSN/1939-9162,https://onlinelibrary.wiley.com/journal/19399162,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Limnology and Oceanography,1939-5590,https://portal.issn.org/resource/ISSN/1939-5590,https://onlinelibrary.wiley.com/journal/19395590,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
Wiley,Limnology and Oceanography Bulletin,1539-6088,https://portal.issn.org/resource/ISSN/1539-6088,https://onlinelibrary.wiley.com/journal/15396088,https://authors.wiley.com/author-resources/Journal-Authors/open-access/index.html,https://authors.wiley.com/author-resources/Journal-Authors/licensing/self-archiving.html,https://authors.wiley.com/author-resources/Journal-Authors/open-access/article-publication-charges/index.html,Publisher-level pages. Green OA embargo is 12-24 months depending on the journal; society-owned titles may set their own terms - confirm on the journal's own page.
